mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
142.000	-0.376	142.000	3512017010.075	1644.134	791.899	2436.033	0.325	0.001	2.030	-1.102	-1.528
143.000	1.263	143.000	3512017011.575	1534.199	375.131	1909.330	0.196	0.001	2.030	-1.102	-1.528
144.000	1.263	144.000	3512017013.072	1715.618	430.680	2146.298	0.201	-0.551	2.030	-1.102	-1.528
145.000	0.495	145.000	3512017014.574	1716.195	342.275	2058.469	0.166	-0.551	2.030	-1.102	-1.528
146.000	0.495	146.000	3512017016.074	1365.479	558.651	1924.130	0.290	-0.551	-1.097	-1.102	-1.528
147.000	-0.697	147.000	3512017017.574	1389.766	408.184	1797.950	0.227	-0.551	-1.097	-1.102	-1.528
148.000	-0.697	148.000	3512017019.074	1350.561	229.203	1579.763	0.145	-0.551	-1.097	-0.420	-1.528
149.000	-0.080	149.000	3512017020.574	1694.972	524.019	2218.991	0.236	-0.551	-1.097	-0.420	-1.528
150.000	-0.080	150.000	3512017022.074	1579.531	822.091	2401.623	0.342	-0.551	-1.097	-0.420	0.037
151.000	-0.002	151.000	3512017023.575	1525.674	468.864	1994.539	0.235	-0.551	-1.097	-0.420	0.037
152.000	-0.002	152.000	3512017025.074	1598.890	558.355	2157.245	0.259	1.104	-1.097	-0.420	0.037
153.000	0.929	153.000	3512017026.575	1305.272	609.070	1914.342	0.318	1.104	-1.097	-0.420	0.037
154.000	0.929	154.000	3512017028.075	1396.337	426.635	1822.972	0.234	1.104	-0.729	-0.420	0.037
155.000	0.063	155.000	3512017029.575	1126.385	645.774	1772.159	0.364	1.104	-0.729	-0.420	0.037
156.000	0.063	156.000	3512017031.074	1169.453	485.736	1655.189	0.293	1.104	-0.729	0.944	0.037
157.000	-0.721	157.000	3512017032.575	1362.682	1065.798	2428.480	0.439	1.104	-0.729	0.944	0.037
158.000	-0.721	158.000	3512017034.075	1579.487	616.766	2196.253	0.281	1.104	-0.729	0.944	0.211
159.000	-0.823	159.000	3512017035.574	1139.527	942.465	2081.992	0.453	1.104	-0.729	0.944	0.211
160.000	-0.823	160.000	3512017037.074	1420.446	925.100	2345.546	0.394	-0.748	-0.729	0.944	0.211
161.000	-1.790	161.000	3512017038.573	1402.908	499.550	1902.458	0.263	-0.748	-0.729	0.944	0.211
162.000	-1.790	162.000	3512017040.074	1427.017	568.123	1995.140	0.285	-0.748	-0.631	0.944	0.211
163.000	-2.595	163.000	3512017041.575	1707.670	258.112	1965.782	0.131	-0.748	-0.631	0.944	0.211
164.000	-2.595	164.000	3512017043.075	1100.588	545.233	1645.821	0.331	-0.748	-0.631	-1.406	0.211
165.000	-0.951	165.000	3512017044.575	1898.191	387.070	2285.260	0.169	-0.748	-0.631	-1.406	0.211
166.000	-0.951	166.000	3512017046.075	1680.764	685.043	2365.807	0.290	-0.748	-0.631	-1.406	-0.518
167.000	-0.292	167.000	3512017047.576	1761.305	432.456	2193.762	0.197	-0.748	-0.631	-1.406	-0.518
168.000	-0.292	168.000	3512017049.075	1702.564	599.203	2301.767	0.260	0.197	-0.631	-1.406	-0.518
169.000	-0.314	169.000	3512017050.574	1230.902	628.507	1859.410	0.338	0.197	-0.631	-1.406	-0.518
170.000	-0.314	170.000	3512017052.074	1227.706	499.945	1727.650	0.289	0.197	1.779	-1.406	-0.518
171.000	1.372	171.000	3512017053.574	1124.786	605.123	1729.909	0.350	0.197	1.779	-1.406	-0.518
172.000	1.372	172.000	3512017055.072	1668.820	91.069	1759.889	0.052	0.197	1.779	1.069	-0.518
173.000	0.499	173.000	3512017056.574	1410.323	891.257	2301.580	0.387	0.197	1.779	1.069	-0.518
174.000	0.499	174.000	3512017058.074	2119.969	513.462	2633.431	0.195	0.197	1.779	1.069	0.562
175.000	0.061	175.000	3512017059.575	1194.405	1083.657	2278.062	0.476	0.197	1.779	1.069	0.562
176.000	0.061	176.000	3512017061.075	1838.650	428.806	2267.456	0.189	-0.433	1.779	1.069	0.562
177.000	-0.624	177.000	3512017062.575	1601.066	418.544	2019.610	0.207	-0.433	1.779	1.069	0.562
178.000	-0.624	178.000	3512017064.075	1331.247	815.481	2146.727	0.380	-0.433	-2.651	1.069	0.562
179.000	-3.561	179.000	3512017065.575	1658.208	218.843	1877.051	0.117	-0.433	-2.651	1.069	0.562
180.000	-3.561	180.000	3512017067.074	1077.056	634.723	1711.779	0.371	-0.433	-2.651	-1.710	0.562
181.000	-1.558	181.000	3512017068.574	1976.202	240.846	2217.047	0.109	-0.433	-2.651	-1.710	0.562
182.000	-1.558	182.000	3512017070.075	1892.064	591.310	2483.374	0.238	-0.433	-2.651	-1.710	-2.549
183.000	1.376	183.000	3512017071.575	1994.627	206.214	2200.841	0.094	-0.433	-2.651	-1.710	-2.549
184.000	1.376	184.000	3512017073.074	1198.801	852.086	2050.887	0.415	1.536	-2.651	-1.710	-2.549
185.000	2.533	185.000	3512017074.572	1246.354	688.595	1934.949	0.356	1.536	-2.651	-1.710	-2.549
186.000	2.533	186.000	3512017076.075	1853.924	358.160	2212.084	0.162	1.536	2.261	-1.710	-2.549
187.000	4.534	187.000	3512017077.575	1398.601	499.352	1897.954	0.263	1.536	2.261	-1.710	-2.549
188.000	4.534	188.000	3512017079.075	1195.160	554.705	1749.865	0.317	1.536	2.261	1.152	-2.549
189.000	3.789	189.000	3512017080.575	1856.898	598.710	2455.608	0.244	1.536	2.261	1.152	-2.549
190.000	3.789	190.000	3512017082.075	1728.938	616.766	2345.704	0.263	1.536	2.261	1.152	2.863
191.000	1.057	191.000	3512017083.575	1650.749	518.790	2169.539	0.239	1.536	2.261	1.152	2.863
192.000	1.057	192.000	3512017085.074	1494.239	678.235	2172.474	0.312	-1.725	2.261	1.152	2.863
193.000	-0.893	193.000	3512017086.573	1100.899	893.822	1994.721	0.448	-1.725	2.261	1.152	2.863
194.000	-0.893	194.000	3512017088.073	1275.347	715.038	1990.385	0.359	-1.725	0.479	1.152	2.863
195.000	-0.568	195.000	3512017089.573	1120.435	591.310	1711.745	0.345	-1.725	0.479	1.152	2.863
196.000	-0.568	196.000	3512017091.073	1388.212	406.112	1794.324	0.226	-1.725	0.479	0.170	2.863
197.000	-0.574	197.000	3512017092.574	1759.529	612.819	2372.348	0.258	-1.725	0.479	0.170	2.863
198.000	-0.574	198.000	3512017094.074	1545.077	772.659	2317.737	0.333	-1.725	0.479	0.170	0.650
199.000	-1.086	199.000	3512017095.576	1277.345	660.870	1938.215	0.341	-1.725	0.479	0.170	0.650
200.000	-1.086	200.000	3512017097.075	1731.380	518.395	2249.775	0.230	-0.790	0.479	0.170	0.650
201.000	-2.207	201.000	3512017098.575	1691.064	347.110	2038.174	0.170	-0.790	0.479	0.170	0.650
202.000	-2.207	202.000	3512017100.075	1127.983	949.174	2077.157	0.457	-0.790	-1.060	0.170	0.650
203.000	-3.441	203.000	3512017101.575	1328.582	625.350	1953.932	0.320	-0.790	-1.060	0.170	0.650
204.000	-3.441	204.000	3512017103.075	992.874	540.891	1533.765	0.353	-0.790	-1.060	0.668	0.650
205.000	-3.961	205.000	3512017104.574	1841.448	604.038	2445.485	0.247	-0.790	-1.060	0.668	0.650
206.000	-3.961	206.000	3512017106.075	2034.765	355.200	2389.965	0.149	-0.790	-1.060	0.668	-0.983
207.000	-2.828	207.000	3512017107.575	1472.572	557.961	2030.532	0.275	-0.790	-1.060	0.668	-0.983
208.000	-2.828	208.000	3512017109.075	1989.788	250.515	2240.303	0.112	2.550	-1.060	0.668	-0.983
209.000	-0.414	209.000	3512017110.574	1365.923	560.822	1926.745	0.291	2.550	-1.060	0.668	-0.983
210.000	-0.414	210.000	3512017112.075	1519.458	383.024	1902.483	0.201	2.550	0.290	0.668	-0.983
211.000	-0.232	211.000	3512017113.576	1620.868	289.587	1910.455	0.152	2.550	0.290	0.668	-0.983
212.000	-0.232	212.000	3512017115.075	1379.065	425.056	1804.122	0.236	2.550	0.290	-0.875	-0.983
213.000	0.818	213.000	3512017116.575	1555.600	817.651	2373.251	0.345	2.550	0.290	-0.875	-0.983
214.000	0.818	214.000	3512017118.075	1910.134	533.688	2443.823	0.218	2.550	0.290	-0.875	-1.450
215.000	2.599	215.000	3512017119.575	1938.328	335.270	2273.598	0.147	2.550	0.290	-0.875	-1.450
216.000	2.599	216.000	3512017121.075	1372.050	719.774	2091.824	0.344	-0.798	0.290	-0.875	-1.450
217.000	1.616	217.000	3512017122.573	1197.291	546.614	1743.905	0.313	-0.798	0.290	-0.875	-1.450
218.000	1.616	218.000	3512017124.075	1641.026	339.315	1980.341	0.171	-0.798	0.747	-0.875	-1.450
219.000	2.150	219.000	3512017125.574	1095.527	738.915	1834.442	0.403	-0.798	0.747	-0.875	-1.450
220.000	2.150	220.000	3512017127.073	1415.828	285.936	1701.765	0.168	-0.798	0.747	-1.122	-1.450
221.000	3.541	221.000	3512017128.575	2019.358	386.872	2406.230	0.161	-0.798	0.747	-1.122	-1.450
222.000	3.541	222.000	3512017130.075	1568.254	893.724	2461.978	0.363	-0.798	0.747	-1.122	1.749
223.000	1.908	223.000	3512017131.575	1197.913	1045.177	2243.090	0.466	-0.798	0.747	-1.122	1.749
224.000	1.908	224.000	3512017133.075	1725.963	496.393	2222.355	0.223	-1.264	0.747	-1.122	1.749
225.000	0.362	225.000	3512017134.574	1471.417	552.041	2023.458	0.273	-1.264	0.747	-1.122	1.749
226.000	0.362	226.000	3512017136.076	1510.978	345.334	1856.312	0.186	-1.264	-2.089	-1.122	1.749
227.000	-1.977	227.000	3512017137.574	1152.714	758.155	1910.870	0.397	-1.264	-2.089	-1.122	1.749
228.000	-1.977	228.000	3512017139.075	1265.268	527.867	1793.135	0.294	-1.264	-2.089	1.799	1.749
229.000	-3.626	229.000	3512017140.575	1056.632	1250.799	2307.431	0.542	-1.264	-2.089	1.799	1.749
230.000	-3.626	230.000	3512017142.075	2029.392	229.400	2258.793	0.102	-1.264	-2.089	1.799	-2.158
231.000	-1.246	231.000	3512017143.575	1997.958	143.659	2141.616	0.067	-1.264	-2.089	1.799	-2.158
232.000	-1.246	232.000	3512017145.074	1528.738	826.729	2355.467	0.351	-0.772	-2.089	1.799	-2.158
233.000	-2.316	233.000	3512017146.575	1629.348	501.523	2130.872	0.235	-0.772	-2.089	1.799	-2.158
234.000	-2.316	234.000	3512017148.075	1522.966	529.939	2052.905	0.258	-0.772	-0.911	1.799	-2.158
235.000	-3.553	235.000	3512017149.576	1584.682	404.139	1988.821	0.203	-0.772	-0.911	1.799	-2.158
236.000	-3.553	236.000	3512017151.075	1240.227	614.398	1854.625	0.331	-0.772	-0.911	-3.919	-2.158
237.000	0.744	237.000	3512017152.575	2133.422	280.411	2413.833	0.116	-0.772	-0.911	-3.919	-2.158
238.000	0.744	238.000	3512017154.076	1404.373	891.257	2295.630	0.388	-0.772	-0.911	-3.919	2.526
239.000	-1.550	239.000	3512017155.575	964.325	1050.209	2014.533	0.521	-0.772	-0.911	-3.919	2.526
240.000	-1.550	240.000	3512017157.075	2109.668	238.478	2348.146	0.102	0.203	-0.911	-3.919	2.526
241.000	-1.662	241.000	3512017158.574	1114.352	736.646	1850.998	0.398	0.203	-0.911	-3.919	2.526
242.000	-1.662	242.000	3512017160.074	1243.379	511.784	1755.163	0.292	0.203	1.139	-3.919	2.526
243.000	-0.816	243.000	3512017161.575	1274.991	402.264	1677.256	0.240	0.203	1.139	-3.919	2.526
244.000	-0.816	244.000	3512017163.075	1468.265	383.320	1851.586	0.207	0.203	1.139	2.420	2.526
245.000	-3.028	245.000	3512017164.576	1472.439	817.454	2289.893	0.357	0.203	1.139	2.420	2.526
246.000	-3.028	246.000	3512017166.076	1684.582	632.553	2317.135	0.273	0.203	1.139	2.420	-3.734
247.000	0.971	247.000	3512017167.575	1979.842	207.694	2187.536	0.095	0.203	1.139	2.420	-3.734
248.000	0.971	248.000	3512017169.076	1334.310	756.182	2090.492	0.362	-0.946	1.139	2.420	-3.734
249.000	-0.355	249.000	3512017170.575	1690.798	340.104	2030.902	0.167	-0.946	1.139	2.420	-3.734
250.000	-0.355	250.000	3512017172.075	1355.267	615.977	1971.243	0.312	-0.946	-0.292	2.420	-3.734
251.000	-0.865	251.000	3512017173.575	1325.830	510.798	1836.627	0.278	-0.946	-0.292	2.420	-3.734
252.000	-0.865	252.000	3512017175.074	1081.052	872.609	1953.661	0.447	-0.946	-0.292	-0.747	-3.734
253.000	0.075	253.000	3512017176.575	1620.335	720.366	2340.702	0.308	-0.946	-0.292	-0.747	-3.734
254.000	0.075	254.000	3512017178.074	1525.097	712.374	2237.471	0.318	-0.946	-0.292	-0.747	2.373
255.000	-2.089	255.000	3512017179.575	1285.603	695.995	1981.599	0.351	-0.946	-0.292	-0.747	2.373
256.000	-2.089	256.000	3512017181.075	1667.311	529.643	2196.954	0.241	1.290	-0.292	-0.747	2.373
257.000	-1.042	257.000	3512017182.576	1523.943	347.406	1871.349	0.186	1.290	-0.292	-0.747	2.373
258.000	-1.042	258.000	3512017184.076	1698.213	436.995	2135.208	0.205	1.290	1.499	-0.747	2.373
259.000	0.250	259.000	3512017185.576	1212.743	441.632	1654.375	0.267	1.290	1.499	-0.747	2.373
260.000	0.250	260.000	3512017187.076	1462.671	332.112	1794.783	0.185	1.290	1.499	0.095	2.373
261.000	0.476	261.000	3512017188.576	1718.592	568.518	2287.110	0.249	1.290	1.499	0.095	2.373
262.000	0.476	262.000	3512017190.075	1079.853	1098.950	2178.804	0.504	1.290	1.499	0.095	-0.980
263.000	1.684	263.000	3512017191.575	1889.577	337.638	2227.215	0.152	1.290	1.499	0.095	-0.980
264.000	1.684	264.000	3512017193.073	1402.375	772.166	2174.541	0.355	0.169	1.499	0.095	-0.980
265.000	1.534	265.000	3512017194.574	1782.218	450.512	2232.730	0.202	0.169	1.499	0.095	-0.980
266.000	1.534	266.000	3512017196.075	1631.524	400.982	2032.505	0.197	0.169	-0.729	0.095	-0.980
267.000	0.604	267.000	3512017197.574	975.336	867.084	1842.419	0.471	0.169	-0.729	0.095	-0.980
268.000	0.604	268.000	3512017199.075	1212.832	602.459	1815.291	0.332	0.169	-0.729	2.276	-0.980
269.000	-1.580	269.000	3512017200.577	1071.417	1133.188	2204.605	0.514	0.169	-0.729	2.276	-0.980
270.000	-1.580	270.000	3512017202.075	2192.652	274.984	2467.636	0.111	0.169	-0.729	2.276	1.810
271.000	-3.221	271.000	3512017203.577	1176.024	875.174	2051.198	0.427	0.169	-0.729	2.276	1.810
272.000	-3.221	272.000	3512017205.076	2144.345	117.117	2261.462	0.052	-0.040	-0.729	2.276	1.810
273.000	-3.404	273.000	3512017206.576	1344.522	497.774	1842.296	0.270	-0.040	-0.729	2.276	1.810
274.000	-3.404	274.000	3512017208.076	1421.734	462.747	1884.481	0.246	-0.040	-1.234	2.276	1.810
275.000	-4.894	275.000	3512017209.575	1291.642	529.545	1821.186	0.291	-0.040	-1.234	2.276	1.810
276.000	-4.894	276.000	3512017211.075	1414.008	394.766	1808.774	0.218	-0.040	-1.234	-3.581	1.810
277.000	-1.002	277.000	3512017212.575	2116.950	304.880	2421.830	0.126	-0.040	-1.234	-3.581	1.810
278.000	-1.002	278.000	3512017214.075	1470.485	1092.044	2562.529	0.426	-0.040	-1.234	-3.581	-3.335
279.000	2.587	279.000	3512017215.575	1825.286	401.376	2226.662	0.180	-0.040	-1.234	-3.581	-3.335
280.000	2.587	280.000	3512017217.076	1147.386	954.601	2101.987	0.454	-0.219	-1.234	-3.581	-3.335
281.000	2.080	281.000	3512017218.575	1421.956	445.480	1867.436	0.239	-0.219	-1.234	-3.581	-3.335
282.000	2.080	282.000	3512017220.077	1269.175	707.934	1977.109	0.358	-0.219	-0.645	-3.581	-3.335
283.000	1.073	283.000	3512017221.576	1499.567	315.240	1814.807	0.174	-0.219	-0.645	-3.581	-3.335
284.000	1.073	284.000	3512017223.074	943.590	877.641	1821.230	0.482	-0.219	-0.645	2.671	-3.335
285.000	-1.385	285.000	3512017224.576	1570.119	680.209	2250.327	0.302	-0.219	-0.645	2.671	-3.335
286.000	-1.385	286.000	3512017226.075	1852.103	368.718	2220.821	0.166	-0.219	-0.645	2.671	2.436
287.000	-3.610	287.000	3512017227.575	1549.384	505.865	2055.249	0.246	-0.219	-0.645	2.671	2.436
